crossroadID,crossroadName
100254,常宁路与台柳路交叉口
100254,常宁路与台柳路交叉口
100263,常宁路与规划路交叉口
100211,重庆南路与萍乡路交叉口
100212,重庆南路与德兴路交叉口
100212,重庆南路与德兴路交叉口
100211,重庆南路与萍乡路交叉口
100210,重庆南路与德丰路交叉口
100623,重庆南路与淮安路交叉口
100623,重庆南路与淮安路交叉口
100210,重庆南路与德丰路交叉口
100111,福州北路与政法公寓前交叉口
100112,福州北路与伊春路交叉口
100643,南宁路与鞍山二路交叉口
100247,南宁路与山东路交叉口
100237,萍乡路与南昌路交叉口
100647,萍乡路与南丰路交叉口
100647,萍乡路与南丰路交叉口
100237,萍乡路与南昌路交叉口
100278,合肥路与跨线桥交叉口
100117,合肥路与劲松五路（劲松六路）交叉口
100090,诸城路与利津路交叉口
100119,诸城路与华阳路交叉口
100208,南京路与重庆南路交叉口
100223,南京路与台柳路交叉口
100136,荣成路与香港西路交叉口
100431,荣成路与正阳关路交叉口
100223,南京路与台柳路交叉口
100181,南京路与哈尔滨路交叉口
100137,南京路与伊春路交叉口
100617,南京路与五十三中交叉口
100617,南京路与五十三中交叉口
100135,南京路与辽源路交叉口
100110,绍兴路与敦化路交叉口
100357,绍兴路与辽阳西路交叉口
100149,威海路与台东六路交叉口
100150,威海路与台东一路交叉口
100150,威海路与台东一路交叉口
100149,威海路与台东六路交叉口
100243,人民路与鞍山路交叉口
100184,人民路与南宁路交叉口
100184,人民路与南宁路交叉口
100243,人民路与鞍山路交叉口
100149,威海路与台东六路交叉口
100148,威海路与台东八路交叉口
100242,金水路与金川路交叉口
100331,金水路与宜川路交叉口
100450,广水路与宜川路交叉口
100451,广水路与金川路交叉口
100450,宜川路与广水路交叉口
100473,宜川路与合水路交叉口
100331,宜川路与金水路交叉口
100472,宜川路与赤水路交叉口
100332,延川路与金水路交叉口
100452,延川路与广水路交叉口
100267,灵川路与金水路交叉口
100453,灵川路与广水路交叉口
100148,威海路与台东八路交叉口
100149,威海路与台东六路交叉口
100261,常宁路与宁乡路交叉口
100254,常宁路与台柳路交叉口
100522,黑龙江路与六号线（规划六路）交叉口
100525,黑龙江路与金秋桂圆小区交叉口
100183,黑龙江南路与长沙路交叉口
100182,黑龙江南路与蚌埠路交叉口
100182,黑龙江南路与蚌埠路交叉口
100183,黑龙江南路与长沙路交叉口
100624,黑龙江南路与合肥路交叉口
100182,黑龙江南路与蚌埠路交叉口
100182,黑龙江南路与蚌埠路交叉口
100624,黑龙江南路与合肥路交叉口
100121,胶州路与上海路交叉口
100427,胶州路与热河路交叉口
100101,长春路与曹县路交叉口
100099,长春路与内蒙古路交叉口
100231,大沙路与金华支路交叉口
100592,大沙路与金沙路交叉口
100280,四流中路与太原路交叉口
100279,四流中路与二航校门前交叉口
100438,四流南路与青岛市中心医院交叉口
100202,四流南路与开封路交叉口
100592,大沙路与金沙路交叉口
100231,大沙路与金华支路交叉口
100200,大沙路与四流南路交叉口
100231,大沙路与长沙路交叉口
100221,杭州路与瑞昌路交叉口
100411,杭州路与人民路交叉口
100221,杭州路与瑞昌路交叉口
100533,杭州路与尚志路交叉口
100201,四流南路与开平路交叉口
100438,四流南路与青岛市中心医院交叉口
100426,磁山路与云南路交叉口
100554,磁山路与台西五路交叉口
100553,磁山路与成武路交叉口
100554,磁山路与台西五路交叉口
100578,延安路与通山路交叉口
100152,延安路与延安一路交叉口
100554,磁山路与台西五路交叉口
100426,磁山路与云南路交叉口
100065,闽江路与燕儿岛路交叉口
100564,闽江路与漳州路交叉口
100249,长沙路与台柳路交叉口
100255,长沙路与宁乡路交叉口
100249,长沙路与台柳路交叉口
100183,长沙路与黑龙江南路交叉口
100564,闽江路与漳州路交叉口
100065,闽江路与燕儿岛路交叉口
100427,胶州路与聊城路交叉口
100121,胶州路与上海路交叉口
100152,延安路与延安一路交叉口
100578,延安路与通山路交叉口
100237,萍乡路与南昌路交叉口
100211,萍乡路与重庆南路交叉口
100441,抚顺路与辽阳西路交叉口
100178,抚顺路与哈尔滨路交叉口
100178,抚顺路与哈尔滨路交叉口
100441,抚顺路与辽阳西路交叉口
100347,九水东路与合川路交叉口
100346,九水东路与铜川路交叉口
100487,九水东路与延川路交叉口
100346,九水东路与铜川路交叉口
100007,宁夏路与南京路交叉口
100501,宁夏路与金湖路交叉口
100501,宁夏路与金湖路交叉口
100007,宁夏路与南京路交叉口
100007,宁夏路与南京路交叉口
100510,宁夏路与吴兴路交叉口
100417,宁夏路与宁夏路小学交叉口
100510,宁夏路与吴兴路交叉口
100510,宁夏路与吴兴路交叉口
100417,宁夏路与宁夏路小学交叉口
100012,宁夏路与高邮湖路交叉口
100417,宁夏路与高田路交叉口
100012,宁夏路与高邮湖路交叉口
100013,宁夏路与高田路交叉口
100013,宁夏路与新田路交叉口
100511,宁夏路与大润发交叉口
100014,宁夏路与天台路交叉口
100511,宁夏路与仙居路交叉口
100202,四流南路与开封路交叉口
100438,四流南路与青岛市中心医院交叉口
100640,黑龙江中路与唐山路交叉口
100333,黑龙江中路与桃园村口交叉口
100333,黑龙江中路与桃园村口交叉口
100640,黑龙江中路与唐山路交叉口
100482,合川路与龙水路交叉口
100327,合川路与金水路交叉口
100327,合川路与金水路交叉口
100482,合川路与龙水路交叉口
100360,劲松三路与辽阳西路交叉口
100630,劲松三路与同和路交叉口
100630,劲松三路与同和路交叉口
100360,劲松三路与辽阳西路交叉口
100361,劲松四路与辽阳西路交叉口
100116,劲松四路与合肥路交叉口
100116,劲松四路与合肥路交叉口
100361,劲松四路与辽阳西路交叉口
100661,劲松四路与同安路交叉口
100361,劲松四路与辽阳西路交叉口
100361,劲松四路与辽阳西路交叉口
100661,劲松四路与同安路交叉口
100639,同安路与同安二路交叉口
100168,同安路与劲松三路交叉口
100168,同安路与劲松三路交叉口
100639,同安路与同安二路交叉口
100661,同安路与劲松四路交叉口
100639,同安路与同安二路交叉口
100639,同安路与同安二路交叉口
100661,同安路与劲松四路交叉口
100660,同安路与同乐三路交叉口
100661,同安路与劲松四路交叉口
100661,同安路与劲松四路交叉口
100660,同安路与同乐三路交叉口
100638,同安路与劲松五路交叉口
100660,同安路与同乐三路交叉口
100660,同安路与同乐三路交叉口
100638,同安路与劲松五路交叉口
100164,同乐三路与银川西路交叉口
100660,同乐三路与同安路交叉口
100660,同乐三路与同安路交叉口
100164,同乐三路与银川西路交叉口
100638,劲松五路与同安路交叉口
100176,劲松五路与辽阳西路交叉口
100176,劲松五路与辽阳西路交叉口
100638,劲松五路与同安路交叉口
100165,劲松五路与银川西路交叉口
100638,劲松五路与同安路交叉口
100083,燕儿岛路与第一小学（燕儿岛路交叉口
100072,燕儿岛路与逍遥三路）交叉口
100072,燕儿岛路与逍遥二路交叉口
100083,燕儿岛路与第一小学（燕儿岛路交叉口
100068,燕儿岛路与江西路交叉口
100083,燕儿岛路与第一小学（燕儿岛路交叉口
100065,燕儿岛路与闽江路交叉口
100075,燕儿岛路与漳州二路交叉口
100062,燕儿岛路与香港中路交叉口
100075,燕儿岛路与漳州二路交叉口
100075,燕儿岛路与漳州二路交叉口
100062,燕儿岛路与香港中路交叉口
100055,燕儿岛路与东海中路交叉口
100062,燕儿岛路与香港中路交叉口
100340,北崂路与巨峰路交叉口
100343,北崂路与夏庄路交叉口
100349,夏庄路与虎山路交叉口
100343,夏庄路与北崂路交叉口
100316,中崂路与黑龙江中路交叉口
100315,中崂路与夏庄路交叉口
100312,夏庄路与向阳路交叉口
100306,夏庄路与大崂路交叉口
100319,京口路与峰山路交叉口
100306,京口路与书院路交叉口
100303,书院路与峰山路交叉口
100307,书院路与青峰路交叉口
100118,昌乐路与华阳路交叉口
100094,昌乐路与青海路交叉口
100094,昌乐路与青海路交叉口
100118,昌乐路与华阳路交叉口
100099,长春路与内蒙古路交叉口
100101,长春路与曹县路交叉口
100592,金沙路与大沙路交叉口
100239,金沙路与青岛启元学校交叉口
100584,金华支路与金华路交叉口
100231,金华支路与大沙路交叉口
100231,金华支路与大沙路交叉口
100584,金华支路与金华路交叉口
100569,金沙路与金华路交叉口
100239,金沙路与青岛启元学校交叉口
100239,金沙路与青岛启元学校交叉口
100569,金沙路与金华路交叉口
100159,延吉路与镇江北路交叉口
100354,延吉路与山东路交叉口
100105,敦化路与镇江北路交叉口
100405,敦化路与敦化路小学交叉口
100405,敦化路与敦化路小学交叉口
100355,敦化路与山东路交叉口
100339,万年泉路与华楼山路交叉口
100529,万年泉路与农科院路口交叉口
100301,万年泉路与青山路交叉口
100339,万年泉路与华楼山路交叉口
100278,跨线桥与合肥路交叉口
100277,跨线桥与长沙路交叉口
100277,跨线桥与长沙路交叉口
100278,跨线桥与合肥路交叉口
100117,合肥路与劲松五路（劲松六路）交叉口
100278,合肥路与跨线桥交叉口
100393,贵州路与汶上路交叉口
100648,贵州路与朝城路交叉口
100541,单县路与汶上路交叉口
100552,单县路与郓城南路交叉口
100552,单县路与郓城南路交叉口
100541,单县路与汶上路交叉口
100378,磁山路与四川路交叉口
100426,磁山路与云南路交叉口
100148,威海路与台东八路交叉口
100147,威海路与长春路交叉口
100146,威海路与洮南路交叉口
100145,威海路与汉口路交叉口
100145,威海路与汉口路交叉口
100146,威海路与洮南路交叉口
100153,延安二路与延安路交叉口
100400,延安二路与四十二中交叉口
100177,嘉善路与鞍山一路交叉口
100197,嘉善路与瑞昌路交叉口
100494,江苏路与湖南路交叉口
100657,江苏路与江苏路小学交叉口
100657,江苏路与江苏路小学交叉口
100494,江苏路与湖南路交叉口
100430,湖南路与安徽路交叉口
100433,湖南路与中山路交叉口
100400,延安二路与四十二中交叉口
100153,延安二路与延安路交叉口
100174,延安二路与标山路交叉口
100153,延安二路与延安路交叉口
100375,四川路与东平路交叉口
100376,四川路与滋阳路交叉口
100377,四川路与西藏路交叉口
100376,四川路与滋阳路交叉口
100384,云南路与汶上路交叉口
100383,云南路与滋阳路交叉口
100426,云南路与磁山路交叉口
100385,云南路与郓城北路交叉口
100384,云南路与汶上路交叉口
100385,云南路与郓城北路交叉口
100364,宁夏路与高雄路交叉口
100363,宁夏路与古田路交叉口
100554,磁山路与台西五路交叉口
100553,磁山路与成武路交叉口
100220,杭州路与宁化路交叉口
100533,杭州路与尚志路交叉口
100260,洛阳路与宁乡路交叉口
100268,洛阳路与重庆路交叉口
100268,洛阳路与重庆路交叉口
100260,洛阳路与宁乡路交叉口
100253,洛阳路与台柳路交叉口
100260,洛阳路与宁乡路交叉口
100260,洛阳路与宁乡路交叉口
100253,洛阳路与台柳路交叉口
100561,闽江路与闽江二路交叉口
100564,闽江路与漳州路交叉口
100363,宁夏路与古田路交叉口
100364,宁夏路与高雄路交叉口
100016,银川西路与宁夏路交叉口
100659,银川西路与大尧一路交叉口
100659,银川西路与胶宁高架下桥口交叉口
100016,银川西路与宁夏路交叉口
100659,银川西路与胶宁高架下桥口交叉口
100019,银川西路与宁德路交叉口
100654,新疆路与渤海路匝道m（未启用）交叉口
100649,新疆路与普集路交叉口
100649,新疆路与普集路交叉口
100654,新疆路与渤海路匝道m（未启用）交叉口
100089,新疆路与陵县支路交叉口
100654,新疆路与渤海路匝道m（未启用）交叉口
100654,新疆路与渤海路匝道m（未启用）交叉口
100089,新疆路与陵县支路交叉口
100326,铜川路与金水路交叉口
100454,铜川路与广水路交叉口
100327,合川路与金水路交叉口
100455,合川路与广水路交叉口
100298,达川路与金水路交叉口
100456,达川路与广水路交叉口
100305,汉川路与金水路交叉口
100457,汉川路与广水路交叉口
100437,汉川路与世园大道交叉口
100457,汉川路与广水路交叉口
100443,宾川路与世园大道交叉口
100458,宾川路与广水路交叉口
100313,东川路与金水路交叉口
100459,东川路与广水路交叉口
100444,东川路与世园大道交叉口
100459,东川路与广水路交叉口
100325,宾川路与金水路交叉口
100458,宾川路与广水路交叉口
100336,毛杨路与金水路交叉口
100460,毛杨路与广水路交叉口
100460,毛杨路与广水路交叉口
100446,毛杨路与世园大道交叉口
100446,毛杨路与世园大道交叉口
100460,毛杨路与广水路交叉口
100242,金川路与金水路交叉口
100451,金川路与广水路交叉口
100608,巨峰路与外贸职业学院交叉口
100330,巨峰路与金水路交叉口
100330,巨峰路与金水路交叉口
100608,巨峰路与外贸职业学院交叉口
100340,巨峰路与北崂路交叉口
100608,巨峰路与外贸职业学院交叉口
100608,巨峰路与外贸职业学院交叉口
100340,巨峰路与北崂路交叉口
100591,安顺路与遵义路交叉口
100586,安顺路与瑞金路交叉口
100586,安顺路与瑞金路交叉口
100591,安顺路与遵义路交叉口
100289,遵义路与重庆中路交叉口
100591,遵义路与安顺路交叉口
100591,遵义路与安顺路交叉口
100289,遵义路与重庆中路交叉口
100289,遵义路与重庆中路交叉口
100524,遵义路与文昌路交叉口
100527,文昌路与南岭一路交叉口
100603,文昌路与十梅庵公园交叉口
100603,文昌路与十梅庵公园交叉口
100527,文昌路与南岭一路交叉口
100337,文昌路与文安路交叉口
100527,文昌路与南岭一路交叉口
100566,文昌路与文昌路小学交叉口
100337,文昌路与文安路交叉口
100337,文昌路与文安路交叉口
100566,文昌路与文昌路小学交叉口
100517,文昌路与金水路交叉口
100566,文昌路与文昌路小学交叉口
100566,文昌路与文昌路小学交叉口
100517,文昌路与金水路交叉口
100295,永平路与唐山路交叉口
100421,永平路与兴义路（三十三中学）交叉口
100423,永平路与兴国路（青岛三中）交叉口
100421,永平路与兴义路（三十三中学）交叉口
100421,永平路与兴义路（三十三中学）交叉口
100423,永平路与兴国路（青岛三中）交叉口
100638,劲松五路与同安路交叉口
100165,劲松五路与银川西路交叉口
100057,台南路与东海中路交叉口
100597,台南路与海口路交叉口
100597,台南路与海口路交叉口
100057,台南路与东海中路交叉口
100069,燕儿岛路与宁夏路交叉口
100072,燕儿岛路与逍遥二路交叉口
100567,振华路与永年路交叉口
100294,振华路与永平路交叉口
100294,振华路与永平路交叉口
100567,振华路与永年路交叉口
100645,振华路与永清路交叉口
100567,振华路与永年路交叉口
100567,振华路与永年路交叉口
100645,振华路与永清路交叉口
100285,振华路与重庆中路交叉口
100645,振华路与永清路交叉口
100645,振华路与永清路交叉口
100285,振华路与重庆中路交叉口
100646,顺河支路与虎山路交叉口
100595,顺河支路与上苑路交叉口
100595,顺河支路与上苑路交叉口
100646,顺河支路与虎山路交叉口
100310,君峰路与通真宫路交叉口
100350,君峰路与李沧路小学交叉口
100260,宁乡路与洛阳路交叉口
100261,宁乡路与常宁路交叉口
100261,宁乡路与常宁路交叉口
100260,宁乡路与洛阳路交叉口
100259,宁乡路与博文小学交叉口
100260,宁乡路与洛阳路交叉口
100260,宁乡路与洛阳路交叉口
100259,宁乡路与博文小学交叉口
100258,宁乡路与开平路交叉口
100259,宁乡路与博文小学交叉口
100259,宁乡路与博文小学交叉口
100258,宁乡路与开平路交叉口
100257,宁乡路与新宁路交叉口
100258,宁乡路与开平路交叉口
100258,宁乡路与开平路交叉口
100257,宁乡路与新宁路交叉口
100256,宁乡路与安化路交叉口
100257,宁乡路与新宁路交叉口
100257,宁乡路与新宁路交叉口
100256,宁乡路与安化路交叉口
100255,宁乡路与长沙路交叉口
100256,宁乡路与安化路交叉口
100256,宁乡路与安化路交叉口
100255,宁乡路与长沙路交叉口
100251,新宁路与台柳路交叉口
100257,新宁路与宁乡路交叉口
100257,新宁路与宁乡路交叉口
100251,新宁路与台柳路交叉口
100258,开平路与宁乡路交叉口
100214,开平路与重庆南路交叉口
100214,开平路与重庆南路交叉口
100258,开平路与宁乡路交叉口
100258,开平路与宁乡路交叉口
100252,开平路与台柳路交叉口
100252,开平路与台柳路交叉口
100264,开平路与黑龙江南路交叉口
100249,台柳路与长沙路交叉口
100225,台柳路与蚌埠路交叉口
100224,台柳路与合肥路交叉口
100225,台柳路与蚌埠路交叉口
100624,合肥路与黑龙江南路交叉口
100224,合肥路与台柳路交叉口
100224,合肥路与台柳路交叉口
100624,合肥路与黑龙江南路交叉口
100113,合肥路与宁安路交叉口
100624,合肥路与黑龙江南路交叉口
100624,合肥路与黑龙江南路交叉口
100113,合肥路与宁安路交叉口
100277,长沙路与跨线桥交叉口
100166,长沙路与劲松三路交叉口
100166,长沙路与劲松三路交叉口
100277,长沙路与跨线桥交叉口
100598,劲松三路与四季景园交叉口
100166,劲松三路与长沙路交叉口
100166,劲松三路与长沙路交叉口
100598,劲松三路与四季景园交叉口
100115,劲松三路与合肥路交叉口
100598,劲松三路与四季景园交叉口
100598,劲松三路与四季景园交叉口
100115,劲松三路与合肥路交叉口
100360,劲松三路与辽阳西路交叉口
100167,劲松三路与同兴路交叉口
100168,劲松三路与同安路交叉口
100167,劲松三路与同兴路交叉口
100630,劲松三路与同和路交叉口
100115,劲松三路与合肥路交叉口
100115,劲松三路与合肥路交叉口
100630,劲松三路与同和路交叉口
100373,太平路与郯城路交叉口
100610,太平路与河南路交叉口
100433,湖南路与中山路交叉口
100495,湖南路与河南路交叉口
100495,湖南路与河南路交叉口
100433,湖南路与中山路交叉口
100609,湖北路与泰安路交叉口
100043,湖北路与中山路交叉口
100043,湖北路与中山路交叉口
100609,湖北路与泰安路交叉口
100121,上海路与胶州路交叉口
100403,上海路与热河路交叉口
100040,延安一路与文登路交叉口
100632,延安一路与岞山路交叉口
100540,南京路与如东路交叉口
100007,南京路与宁夏路交叉口
100633,如东路与徐州路交叉口
100540,如东路与南京路交叉口
100003,南京路与闽江路交叉口
100004,南京路与江西路交叉口
100007,南京路与宁夏路交叉口
100540,南京路与如东路交叉口
100540,南京路与如东路交叉口
100004,南京路与江西路交叉口
100261,郑州路与一号线交叉口
100269,郑州路与重庆路交叉口
100323,华楼山路与黑龙江中路交叉口
100339,华楼山路与万年泉路交叉口
100515,东川路与衡水路交叉口
100480,东川路与惠水路交叉口
100514,宾川路与衡水路交叉口
100479,宾川路与惠水路交叉口
100249,台柳路与长沙路交叉口
100250,台柳路与南二号线交叉口
100250,台柳路与南二号线交叉口
100249,台柳路与长沙路交叉口
100250,台柳路与南二号线交叉口
100251,台柳路与新宁路交叉口
100251,台柳路与新宁路交叉口
100250,台柳路与南二号线交叉口
100251,台柳路与新宁路交叉口
100252,台柳路与开平路交叉口
100252,台柳路与开平路交叉口
100251,台柳路与新宁路交叉口
100134,南京路与延吉路交叉口
100108,南京路与敦化路交叉口
100058,香港西路与延安三路交叉口
100032,香港西路与东海二路交叉口
100497,桑梓路与东山路交叉口
100151,桑梓路与威海路交叉口
100033,延安三路与江西路交叉口
100618,延安三路与南九水路交叉口
100618,延安三路与南九水路交叉口
100033,延安三路与江西路交叉口
100542,台西三路与台西纬二路交叉口
100388,台西三路与贵州路交叉口
100388,台西三路与贵州路交叉口
100542,台西三路与台西纬二路交叉口
100596,峰山路与少山路交叉口
100319,峰山路与京口路交叉口
100319,峰山路与京口路交叉口
100596,峰山路与少山路交叉口
100303,峰山路与书院路交叉口
100596,峰山路与少山路交叉口
100596,峰山路与少山路交叉口
100303,峰山路与书院路交叉口
100584,金华路与金华支路交叉口
100198,金华路与四流南路交叉口
100198,金华路与四流南路交叉口
100584,金华路与金华支路交叉口
100569,金华路与金沙路交叉口
100584,金华路与金华支路交叉口
100584,金华路与金华支路交叉口
100569,金华路与金沙路交叉口
100191,金华路与瑞昌路交叉口
100569,金华路与金沙路交叉口
100569,金华路与金沙路交叉口
100191,金华路与瑞昌路交叉口
100253,台柳路与洛阳路交叉口
100252,台柳路与开平路交叉口
100002,江西路与徐州路交叉口
100004,江西路与南京路交叉口
100365,云霄路与香港中路交叉口
100562,云霄路与漳浦路交叉口
100562,云霄路与漳浦路交叉口
100365,云霄路与香港中路交叉口
100008,闽江路与云霄路交叉口
100003,闽江路与南京路交叉口
100003,闽江路与南京路交叉口
100008,闽江路与云霄路交叉口
100196,瑞昌路与南昌路交叉口
100197,瑞昌路与嘉善路交叉口
100657,江苏路与江苏路小学交叉口
100050,江苏路与龙口路交叉口
100050,江苏路与龙口路交叉口
100657,江苏路与江苏路小学交叉口
100494,湖南路与江苏路交叉口
100430,湖南路与安徽路交叉口
100430,湖南路与安徽路交叉口
100494,湖南路与江苏路交叉口
100435,中山路与天津路交叉口
100413,中山路与北京路交叉口
100413,中山路与北京路交叉口
100435,中山路与胶州路交叉口
100043,中山路与湖北路交叉口
100435,中山路与天津路交叉口
100435,中山路与天津路交叉口
100043,中山路与湖北路交叉口
100044,中山路与兰山路交叉口
100436,中山路与广西路交叉口
100436,中山路与广西路交叉口
100044,中山路与兰山路交叉口
100384,汶上路与云南路交叉口
100369,汶上路与费县路交叉口
100396,莘县路与山西路交叉口
100096,莘县路与冠县路交叉口
100096,莘县路与冠县路交叉口
100396,莘县路与山西路交叉口
100381,云南路与广州路交叉口
100380,云南路与南村路交叉口
100019,银川西路与宁德路交叉口
100020,银川西路与动漫软件园门前交叉口
100020,银川西路与动漫软件园门前交叉口
100019,银川西路与宁德路交叉口
100369,汶上路与费县路交叉口
100384,汶上路与云南路交叉口
100141,上海路与德平路交叉口
100403,上海路与第九中学交叉口
100141,上海路与德平路交叉口
100140,上海路与上海支路交叉口
100140,上海路与上海支路交叉口
100139,上海路与陵县路交叉口
100632,延安一路与岞山路交叉口
100559,延安一路与王村路交叉口
100559,延安一路与王村路交叉口
100173,延安一路与广饶路交叉口
100634,青山路与百通花园交叉口
100635,青山路与甘泉路交叉口
100635,青山路与甘泉路交叉口
100301,青山路与万年泉路交叉口
100368,滋阳路与费县路交叉口
100383,滋阳路与云南路交叉口
100383,滋阳路与云南路交叉口
100368,滋阳路与费县路交叉口
100588,虎山路与秀峰路交叉口
100349,虎山路与夏庄路交叉口
100625,枣园路与金水路交叉口
100532,枣园路与上苑路交叉口
100281,永平路与兴华路交叉口
100423,永平路与兴国路（青岛三中）交叉口
100248,抚顺路与山东路交叉口
100178,抚顺路与哈尔滨路交叉口
100355,山东路与敦化路交叉口
100245,山东路与鞍山路交叉口
100543,延吉路与青田路交叉口
100023,延吉路与绍兴路交叉口
100023,延吉路与绍兴路交叉口
100543,延吉路与青田路交叉口
100021,延吉路与福州北路交叉口
100543,延吉路与青田路交叉口
100543,延吉路与青田路交叉口
100021,延吉路与福州北路交叉口
100147,威海路与长春路交叉口
100148,威海路与台东八路交叉口
100055,东海中路与燕儿岛路交叉口
100082,东海中路与市立医院交叉口
100303,书院路与峰山路交叉口
100306,书院路与京口路交叉口
100306,书院路与京口路交叉口
100303,书院路与夏庄路交叉口
100153,延安二路与延安路交叉口
100174,延安二路与标山路交叉口
100399,延安二路与延安二路小学交叉口
100174,延安二路与标山路交叉口
100174,延安二路与标山路交叉口
100399,延安二路与延安二路小学交叉口
100121,热河路与胶州路交叉口
100124,热河路与上海路交叉口
100124,热河路与辽宁路交叉口
100121,热河路与大连路交叉口
100125,辽宁路与黄台路交叉口
100124,辽宁路与热河路交叉口
100124,辽宁路与热河路交叉口
100125,辽宁路与大连路交叉口
100620,辽宁路与颐高数码广场交叉口
100125,辽宁路与黄台路交叉口
100125,辽宁路与黄台路交叉口
100620,辽宁路与颐高数码广场交叉口
100621,辽宁路与电子信息城交叉口
100620,辽宁路与颐高数码广场交叉口
100620,辽宁路与颐高数码广场交叉口
100621,辽宁路与电子信息城交叉口
100126,辽宁路与泰山路交叉口
100621,辽宁路与电子信息城交叉口
100621,辽宁路与电子信息城交叉口
100126,辽宁路与泰山路交叉口
100128,辽宁路与寿光路交叉口
100130,辽宁路与利津路交叉口
100000,闽江路与新浦路交叉口
100003,闽江路与南京路交叉口
